,user,Calls_initiated,Average_waiting_duration,totalfees,total_free_duration_used,usual_service_type,normal_balance_after_call,latest_date,total_deducted,talk_time,calls_recieved_by_number,billable_minutes,usual_call_type,usual_charge_type,usual_terminationreason,count_of_recharges,sub_class_service,sum_of_facevalue,frequent_recharge_type,rege_card_serviceclass,Clusters
604,ab1c58d5180c64fa21d27cfe13e76691,302,14.73358396,48590,5531,PPS,2634,2.02201E+13,34900,13131,402,20067,On Net Mobile Calling,Local call,on hook,5,class1,15000,recharge by SMAP or MML,class1,3
605,6e512d984889c39fbf52a73ab15a4cdb,302,15.94565657,28930,7904,PPS,116,2.02201E+13,17912,13529,199,15491,On Net Mobile Calling,Local call,on hook,5,class1,8100,recharge by SMAP or MML,class1,2
606,792ddecdc55e0914abce46c0cf89b2ef,301,17.19934014,56600,38400,PPS,6,2.02201E+13,37115,48990,134,45284,On Net Mobile Calling,Local call,on hook,6,class1,7900,recharge by SMAP or MML,class1,3
607,679e67814f78bfc08b6a8b2da2e6440e,301,15.40329205,26780,22693,PPS,106,2.02201E+13,18288,29883,46,25882,On Net Mobile Calling,Local call,on hook,4,class1,5200,recharge by SMAP or MML,class1,3
608,772b0692f4cd8417ba2fe4e6e6144229,301,12.7323506,38590,34193,PPS,4981,2.02201E+13,26310,41613,56,39545,On Net Mobile Calling,Local call,on hook,9,class1,10500,recharge by SMAP or MML,class1,3
609,d61a323026459a1f8a01503052c5af54,301,12.80552008,57245,32667,PPS,257,2.02201E+13,31245,44785,6,39833,On Net Mobile Calling,Local call,on hook,8,class1,8000,recharge by SMAP or MML,class1,3
610,fe383e3dd0be1593e2122cb07164cc63,301,15.04468569,34480,19635,PPS,1504,2.02201E+13,21888,28116,157,25434,On Net Mobile Calling,Local call,on hook,4,class1,5200,recharge by SMAP or MML,class1,3
611,d08326d53c8cb64a1f03e96e1ddce410,301,14.89730557,18360,12860,PPS,2780,2.02201E+13,15340,18396,193,17474,On Net Mobile Calling,Local call,on hook,4,class5,5200,recharge by SMAP or MML,class1,3
612,0a8bd6e40a0f0121cff486cf81f2decd,301,16.36298689,79635,0,PPS,954,2.02201E+13,44475,9119,417,28578,On Net Mobile Calling,Local call,on hook,3,class1,13000,recharge by SMAP or MML,class1,2
613,b409ff446a5f2020496f5127d3108acf,301,15.33988715,105230,0,PPS,11962,2.02201E+13,53102,17206,348,29333,On Net Mobile Calling,Local call,on hook,4,class5,17500,recharge by SMAP or MML,class1,3
614,a25b5166d6b0c7e10d5183d7e558abc1,301,13.49418605,44140,30071,PPS,78,2.02201E+13,31660,40006,226,42180,On Net Mobile Calling,Local call,on hook,8,class1,10400,recharge by SMAP or MML,class1,3
615,44d064974413971943cfd162ec1ab8cc,301,17.00195906,18660,10802,PPS,100,2.02201E+13,13140,16171,91,13124,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,2
616,566d54f3e888bcb430e5451758dd30af,300,11.84573458,61575,31645,PPS,98,2.02201E+13,33740,41133,96,40221,On Net Mobile Calling,Local call,on hook,8,class1,10400,recharge by SMAP or MML,class1,3
617,20840b96fc119968f1387782883d5161,300,16.63617542,28675,16538,PPS,419,2.02201E+13,20711,23586,60,20130,On Net Mobile Calling,Local call,on hook,4,class1,5200,recharge by SMAP or MML,class1,3
618,4b14082cf73f49adc03055829b9cca57,300,15.49261849,26450,16092,PPS,131,2.02201E+13,18370,21982,83,20272,On Net Mobile Calling,Local call,on hook,3,class1,2700,recharge by SMAP or MML,class1,3
619,b180e48e6d127c18429fef8bffffe7e3,299,15.29522055,22920,9773,PPS,118,2.02201E+13,17932,15200,217,17878,On Net Mobile Calling,Local call,on hook,2,class1,2600,no frequent type,class1,2
620,faead112b0d2a707e9c42507ca998c34,299,14.60931818,192700,84731,PPS,205,2.02201E+13,121640,111260,283,116354,On Net Mobile Calling,Local call,on hook,26,class5,49800,recharge by SMAP or MML,class1,0
621,a9a56090a5ef30528a94367413b3bd62,299,16.09579949,12855,9868,PPS,136,2.02201E+13,10515,13282,228,13395,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,2
622,b830c40d282a17308b40ce1410e6a85e,298,16.03961499,23425,16036,PPS,207,2.02201E+13,20925,22246,30,18147,On Net Mobile Calling,Local call,on hook,5,class1,7700,recharge by USSD,class1,3
623,0b55f678bff3336553f993c186abb53f,298,16.0019291,51620,12412,PPS,8970,2.02201E+13,35540,22549,175,25203,On Net Mobile Calling,Local call,on hook,4,class5,10200,recharge by SMAP or MML,class1,3
624,9335c6cab6f8b394b57b19866afffadb,298,13.41816245,46970,22326,PPS,342,2.02201E+13,32550,30493,146,31524,On Net Mobile Calling,Local call,on hook,4,class1,5600,recharge by SMAP or MML,class1,3
625,8791a51afe1e743bc2b355b1294b5180,298,15.30266802,69060,11971,PPS,2940,2.02201E+13,40280,26162,389,33730,On Net Mobile Calling,Local call,on hook,6,class5,10200,recharge by USSD,class1,3
626,608f791b85001348b646433138109fe5,298,13.60355709,37910,11449,PPS,588,2.02201E+13,24962,20142,117,21110,On Net Mobile Calling,Local call,on hook,6,class1,9000,recharge by SMAP or MML,class1,3
627,517cfeeb0dec24b0a5295983fec59e56,297,14.86524984,23860,19521,PPS,103,2.02201E+13,21100,25598,119,23065,On Net Mobile Calling,Local call,on hook,7,class1,7900,recharge by SMAP or MML,class1,3
628,a70b757ec784f9ebdd6612b4a880df74,297,14.57212849,32330,17649,PPS,196,2.02201E+13,22330,24148,191,25617,On Net Mobile Calling,Local call,on hook,5,class1,7800,recharge by SMAP or MML,class1,3
629,d6041a1654510e2ccb0662609b0f41c5,297,10.89513619,104640,67239,PPS,1501,2.02201E+13,64100,81132,25,78508,On Net Mobile Calling,Local call,on hook,14,class1,17600,recharge by SMAP or MML,class1,0
630,a093d786a2542f50c777728a65799b99,297,15.27489177,28225,12494,PPS,212,2.02201E+13,26135,17758,403,19826,On Net Mobile Calling,Local call,on hook,3,class1,5200,recharge by SMAP or MML,class1,3
631,7619050aebafb33328c94812929d1db4,297,16.27272465,16505,10007,PPS,2512,2.02201E+13,13125,14134,190,13319,On Net Mobile Calling,Local call,on hook,4,class1,5200,recharge by SMAP or MML,class1,2
632,a67c3497b93f1f156af7a27097a8ec10,297,14.40601721,30645,13831,PPS,97,2.02201E+13,19187,20246,87,19095,On Net Mobile Calling,Local call,on hook,4,class1,5200,recharge by SMAP or MML,class1,3
633,227ade160f43033c4bf17d9fea50c449,297,10.26331503,18120,12880,PPS,327,2.02201E+13,15600,17643,43,14946,On Net Mobile Calling,Local call,on hook,4,class1,5200,recharge by SMAP or MML,class1,2
634,aa96390e1d8fbf52966063b221871315,296,13.46197432,48505,30564,PPS,395,2.02201E+13,34405,38628,17,35557,On Net Mobile Calling,Local call,on hook,3,class5,3600,recharge by SMAP or MML,class1,3
635,aae53a9c7e424f637338a1801c3eea9c,296,13.74555172,17210,6313,PPS,4671,2.02201E+13,15910,8873,229,9502,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,2
636,4d64c4648b265d9a3d496ac17442a2d1,296,15.75512354,28700,14915,PPS,627,2.02201E+13,18080,22005,115,19885,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,3
637,127d0509e314ab81495092bc30f2c2ff,296,15.32427583,34410,7066,PPS,209,2.02201E+13,22650,14803,220,17254,On Net Mobile Calling,Local call,on hook,4,class1,6100,recharge by SMAP or MML,class1,2
638,c646e6c2dfc3d67cf0bf132627989852,296,15.84562147,45040,39814,PPS,500,2.02201E+13,38540,46514,120,44176,On Net Mobile Calling,Local call,on hook,5,class1,7700,recharge by SMAP or MML,class1,3
639,d6f1c27ac777d95ceabb08d5c36009ff,295,16.45831259,64340,33746,PPS,964,2.02201E+13,41840,45131,106,44005,On Net Mobile Calling,Local call,on hook,4,class1,5200,recharge by SMAP or MML,class1,3
640,b70dab6c29dd1c63d00d8a6dfe646dde,295,14.95338983,48695,30710,PPS,140,2.02201E+13,33500,38563,220,38831,On Net Mobile Calling,Local call,on hook,7,class1,7800,recharge by SMAP or MML,class1,3
641,8493d11b3d80f7a57b7341584f570138,295,14.09612753,32735,17908,PPS,16,2.02201E+13,20815,24867,93,22605,On Net Mobile Calling,Local call,on hook,3,class1,5100,recharge by SMAP or MML,class1,3
642,8ae7dfe61ab6a2a16b4fd44cb45e9960,295,15.11617289,25615,14762,PPS,148,2.02201E+13,18275,20623,363,23087,On Net Mobile Calling,Local call,on hook,5,class1,5300,recharge by SMAP or MML,class1,3
643,910d9e677f09115decfe3acf7c2f91f7,294,15.02592593,19395,17201,PPS,108,2.02201E+13,17575,21664,121,20086,On Net Mobile Calling,Local call,on hook,4,class1,5200,recharge by SMAP or MML,class1,3
644,191b0cb714346ada64d89649527806db,294,14.79762236,32110,14123,PPS,217,2.02201E+13,25290,20466,270,23204,On Net Mobile Calling,Local call,on hook,6,class1,7200,recharge by SMAP or MML,class1,3
645,dafae0ced9b2f2bd278d270d1fa9a26c,294,16.48484848,13460,12204,PPS,337,2.02201E+13,13460,15814,130,13925,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,2
646,8da0aa6ac9adaec3ee09da4df6e433ee,294,15.20535548,23550,15214,PPS,0,2.02201E+13,18190,20441,74,18529,On Net Mobile Calling,Local call,on hook,4,class1,5200,recharge by SMAP or MML,class1,3
647,b89d1a68477549aa0a3f7bf772c574c2,294,13.7102219,137995,72000,PPS,46,2.02201E+13,70495,91678,119,91205,On Net Mobile Calling,Local call,on hook,18,class5,23500,recharge by SMAP or MML,class1,0
648,d3a33c6ed1312255018d109f1f2639bb,294,12.61830709,88785,53940,PPS,255,2.02201E+13,51245,67896,69,66436,On Net Mobile Calling,Local call,on hook,15,class1,24300,recharge by SMAP or MML,class1,0
649,ae8e567388f87e16fb8a2d8485240bd8,293,14.6915277,33155,16332,PPS,158,2.02201E+13,17855,23504,328,25654,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,3
650,7d1143a5881986190a615c8be3be7cb9,293,15.99582686,22180,13781,PPS,205,2.02201E+13,18216,19730,164,18509,On Net Mobile Calling,Local call,on hook,5,class1,5300,recharge by SMAP or MML,class1,3
651,0553496f0ae810e875bb146bcde1c004,293,16.74451892,25245,19692,PPS,323,2.02201E+13,18477,26477,167,24348,On Net Mobile Calling,Local call,on hook,4,class1,5200,recharge by SMAP or MML,class1,3
652,8439cc2f0adbed92d5c8211fdc84f00b,293,15.11748366,32215,17968,PPS,163,2.02201E+13,20903,24736,167,23296,On Net Mobile Calling,Local call,on hook,6,class1,7800,recharge by SMAP or MML,class1,3
653,5f55e6a577e0b1b348c32aa03369f56a,292,13.93960433,48690,6424,PPS,16,2.02201E+13,31730,14950,175,20026,On Net Mobile Calling,Local call,on hook,5,class1,8500,recharge by SMAP or MML,class1,3
654,86801a5911f48128262c3408868e9757,292,16.06040814,18650,20197,PPS,426,2.02201E+13,18130,25752,77,21763,On Net Mobile Calling,Local call,on hook,4,class1,5200,recharge by SMAP or MML,class1,3
655,13bea7b6c8bca2a909e1486067571de3,292,13.77238205,33460,22160,PPS,641,2.02201E+13,23724,28407,142,27840,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,3
656,6a7eb581d5e7448f4f0e1c1e21b6ab98,292,19.07485216,26040,23397,PPS,110,2.02201E+13,26040,27339,139,27042,On Net Mobile Calling,Local call,on hook,5,class1,5400,recharge by SMAP or MML,class1,3
657,8a3b6cdebffbbd53e513e7d5cc711a64,292,13.52295191,26710,15365,PPS,237,2.02201E+13,18326,21406,240,21547,On Net Mobile Calling,Local call,on hook,7,class1,7900,recharge by SMAP or MML,class1,3
658,626f4ca0e28e47880af92a3b592038ad,292,14.10808317,29735,10584,PPS,6977,2.02201E+13,18875,16442,460,29789,On Net Mobile Calling,Local call,on hook,4,class1,5200,recharge by SMAP or MML,class1,3
659,1cdaef4c75b2d6acf6c10741f4fcc8b7,291,13.85820488,15685,12608,PPS,759,2.02201E+13,14867,16981,244,19106,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,2
660,53d1a052dc330056c28349cf4385e9fc,291,14.97230934,25220,13493,PPS,207,2.02201E+13,23400,19096,60,16747,On Net Mobile Calling,Local call,on hook,5,class1,7600,recharge by SMAP or MML,class1,3
661,b67859abfcf81bd94859c0ca9f9c9ea3,291,12.74327689,63555,14970,PPS,203,2.02201E+13,37241,25208,126,27819,On Net Mobile Calling,Local call,on hook,10,class1,17000,recharge by SMAP or MML,class1,3
662,4396b4a875203e5d2654cc497e3e4bc6,291,14.24025974,18200,14013,PPS,1341,2.02201E+13,12840,19235,100,18799,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,2
663,71741c48a524586931e22a8a928c5f6d,290,14.45905172,28020,9136,PPS,186,2.02201E+13,18544,16044,106,16294,On Net Mobile Calling,Local call,on hook,2,class1,2600,no frequent type,class1,2
664,9993905f3f38d51217f567bab3ae450c,290,15.32598859,22065,15891,PPS,439,2.02201E+13,18425,20755,356,26642,On Net Mobile Calling,Local call,on hook,4,class1,5700,recharge by SMAP or MML,class1,3
665,1cb5b45d15c4236481d9b1e060c9fb3a,289,13.19931516,18715,16582,PPS,342,2.02201E+13,15595,22274,265,25245,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,3
666,768adb3429b8113932401f6a48307213,289,13.77268331,41055,31106,PPS,99,2.02201E+13,28735,37909,114,35545,On Net Mobile Calling,Local call,on hook,9,class1,13100,recharge by SMAP or MML,class1,3
667,b94f88ff23dd3934d6e59593d685f381,289,16.08469308,34020,25099,PPS,414,2.02201E+13,28300,31720,59,29112,On Net Mobile Calling,Local call,on hook,3,class1,2700,recharge by SMAP or MML,class1,3
668,837b72b9a9f4b9e0133efbd74f6e08b4,289,14.52560051,40300,18009,PPS,185,2.02201E+13,26140,25958,429,29892,On Net Mobile Calling,Local call,on hook,4,class5,5100,recharge by SMAP or MML,class1,3
669,ebe4a985045637a56136232c5fd54b88,288,13.99088662,33490,17051,PPS,258,2.02201E+13,18970,25959,19,23384,On Net Mobile Calling,Local call,on hook,4,class1,5100,recharge by SMAP or MML,class1,3
670,b719af2359eb937fc18402ebfec51cae,288,16.57612316,20010,16632,PPS,164,2.02201E+13,16240,21096,88,19058,On Net Mobile Calling,Local call,on hook,4,class1,5200,recharge by SMAP or MML,class1,3
671,6ddf820ee166e4699fb675f0a66b20d5,288,8.924806202,19350,10851,PPS,555,2.02201E+13,12690,15904,70,16651,On Net Mobile Calling,Charge-free call,on hook,3,class1,2700,recharge by SMAP or MML,class1,2
672,c66ffa099e8ad0ae2b94d7ae3fac3371,288,14.81692869,31690,15312,PPS,110,2.02201E+13,23877,20355,175,21587,On Net Mobile Calling,Local call,on hook,6,class1,8200,recharge by SMAP or MML,class1,3
673,64878fb4cd9e6317ef6d8b0bf91dfb74,288,16.22649573,59285,19031,PPS,2617,2.02201E+13,34345,31208,61,29887,On Net Mobile Calling,Local call,on hook,4,class1,10300,recharge by SMAP or MML,class1,3
674,6bab12e9a8b490ebf2d27b4d2c30f1eb,288,14.45740267,77080,40480,PPS,116,2.02201E+13,47640,52897,78,51497,On Net Mobile Calling,Local call,on hook,11,class1,13100,recharge by SMAP or MML,class1,0
675,2a06bd5991b169455c0a415110fea76a,288,16.25552518,28475,17105,PPS,238,2.02201E+13,23170,22238,177,24114,On Net Mobile Calling,Local call,on hook,6,class1,7800,recharge by SMAP or MML,class1,3
676,4b5e2cc28a98f69b277c87fc1e414a46,287,16.67595242,20410,18213,PPS,47,2.02201E+13,17910,22927,280,26072,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,3
677,0f23fd9aad3eaa03f4df10e051e6b54e,287,15.00577061,25905,16486,PPS,102,2.02201E+13,20905,21982,203,22395,On Net Mobile Calling,Local call,on hook,3,class1,5200,recharge by SMAP or MML,class1,3
678,07d1740c816faae778deff29f42c956f,287,16.48110501,16100,12771,PPS,7,2.02201E+13,13340,18729,370,18485,On Net Mobile Calling,Local call,on hook,3,class1,2700,recharge by SMAP or MML,class1,3
679,bbe2771a147bb643df0062f9f08e2d8e,287,15.7654148,18365,14442,PPS,5,2.02201E+13,13754,19427,193,18853,On Net Mobile Calling,Local call,on hook,5,class1,5300,recharge by SMAP or MML,class1,3
680,0834b8e047d2e68b097ada45d72cd51b,287,18.28615471,44570,27110,PPS,155,2.02201E+13,26145,37037,1,31753,On Net Mobile Calling,Local call,on hook,6,class5,7800,recharge by SMAP or MML,class1,3
681,ebc14b2eac88ad78ac1d208cc4b0e958,286,10.47057365,44155,8834,PPS,15878,2.02201E+13,36095,18119,253,29656,On Net Mobile Calling,Local call,on hook,6,class1,13700,recharge by SMAP or MML,class1,3
682,88e79c65cc6d216921d54671eff184f9,286,16.75259217,16170,10150,PPS,2783,2.02201E+13,15910,13653,132,13338,On Net Mobile Calling,Local call,on hook,5,class1,6200,recharge by SMAP or MML,class1,2
683,efad7dee2b6a2af659256a16d2fba81f,286,14.19154676,31855,1434,PPS,107,2.02201E+13,29355,7673,45,12303,On Net Mobile Calling,Charge-free call,on hook,14,class1,17000,recharge by SMAP or MML,class1,3
684,e0ca0870e9743655c4693fc7163b4cb8,286,17.22542735,35595,23540,PPS,116,2.02201E+13,21015,31332,307,35876,On Net Mobile Calling,Local call,on hook,4,class1,5200,recharge by SMAP or MML,class1,3
685,67bc178e79a74b2f93909ff4bf8aa6fe,286,15.65977784,53475,31200,PPS,856,2.02201E+13,36375,39175,97,37325,On Net Mobile Calling,Local call,on hook,4,class1,5300,recharge by SMAP or MML,class1,3
686,f22ad5678155196d92b2d6f027aee2eb,286,13.60720744,48050,20617,PPS,202,2.02201E+13,28210,28861,160,29670,On Net Mobile Calling,Local call,on hook,4,class1,5200,recharge by SMAP or MML,class1,3
687,3c85298d4922dd9cebc2731a7e73d23d,285,14.75140362,17745,11924,PPS,202,2.02201E+13,17745,15238,322,16313,On Net Mobile Calling,Local call,on hook,4,class1,10200,recharge by SMAP or MML,class1,2
688,eecfbb8152d02769e588766d62abdc7c,285,12.44183191,29925,21783,PPS,91,2.02201E+13,27425,26826,23,24172,On Net Mobile Calling,Local call,on hook,4,class5,5000,recharge by SMAP or MML,class1,3
689,eb60e3659add646f2464f78386fb5d59,285,15.4714013,37750,23959,PPS,255,2.02201E+13,28750,31590,76,28769,On Net Mobile Calling,Local call,on hook,8,class1,10700,recharge by SMAP or MML,class1,3
690,f80511e5091e8717bd2651b8f93dc5a6,285,13.52112676,18490,14622,PPS,12,2.02201E+13,15990,18811,147,18418,On Net Mobile Calling,Local call,on hook,7,class1,7900,recharge by SMAP or MML,class1,3
691,170d8600954f746a11fee4aebb173b03,285,17.39622365,23970,21201,PPS,150,2.02201E+13,20950,27471,125,27647,On Net Mobile Calling,Local call,on hook,6,class1,7800,recharge by SMAP or MML,class1,3
692,8da1adaf3e3f3e8aa7cad735bca30f6b,285,16.4958159,33900,30310,PPS,608,2.02201E+13,30924,34570,204,37071,On Net Mobile Calling,Local call,on hook,7,class1,10400,recharge by SMAP or MML,class1,3
693,b5491c4dc95174d65e93b8ff3dd83057,284,15.29003197,26195,17652,PPS,247,2.02201E+13,25935,23653,179,22914,On Net Mobile Calling,Local call,on hook,3,class1,5200,recharge by SMAP or MML,class1,3
694,f82c107ea5bc3341bbef9164363b0781,284,12.39129073,28425,12551,PPS,191,2.02201E+13,28425,16296,185,18776,On Net Mobile Calling,Local call,on hook,5,class1,7000,recharge by SMAP or MML,class1,3
695,708deb28743dacd26e8ccccf13d066c7,284,13.94415624,17555,12849,PPS,2763,2.02201E+13,16775,17740,142,15840,On Net Mobile Calling,Local call,on hook,4,class1,4700,recharge by SMAP or MML,class1,2
696,6b4b3d0ee95373aac90d99b5bff63b90,284,14.08707578,56680,33146,PPS,296,2.02201E+13,34100,43987,8,40258,On Net Mobile Calling,Local call,on hook,5,class1,5300,recharge by SMAP or MML,class1,3
697,1c8c3c96f3f753f04c8f3a0cafa39667,284,16.5628424,49995,25473,PPS,217,2.02201E+13,29895,36101,34,31919,On Net Mobile Calling,Local call,on hook,6,class1,9400,recharge by SMAP or MML,class1,3
698,265a249fce6cb7bebbcde1b421dbe32b,284,14.66009481,24675,16864,PPS,216,2.02201E+13,20887,20608,33,18580,On Net Mobile Calling,Local call,on hook,6,class1,7800,recharge by SMAP or MML,class1,3
699,99535549962253477597dc2604ffbb7b,284,14.14609053,30285,25444,PPS,3009,2.02201E+13,28205,31241,109,32791,On Net Mobile Calling,Local call,on hook,6,class1,7800,recharge by SMAP or MML,class1,3
700,b028f61adf67ee1b0be5f51a5c36efbe,283,14.15929903,40705,11841,PPS,3808,2.02201E+13,28585,20673,64,19385,On Net Mobile Calling,Local call,on hook,6,class1,12800,recharge by SMAP or MML,class1,3
701,4796b8f7cc046f3110c850df6ea61a2a,283,13.29425788,32975,14441,PPS,243,2.02201E+13,17975,23157,147,21700,On Net Mobile Calling,Local call,on hook,4,class1,5200,recharge by SMAP or MML,class1,3
702,8ecdc4fc5bba52abc1eb6b22f60f7861,283,11.4042887,45290,26677,PPS,122,2.02201E+13,28678,36121,9,32649,On Net Mobile Calling,Local call,on hook,5,class1,5300,recharge by SMAP or MML,class1,3
703,768423426b841ea8d5798004c3af7601,283,14.96083683,32165,22088,PPS,247,2.02201E+13,28285,29249,169,26055,On Net Mobile Calling,Local call,on hook,5,class1,7700,recharge by SMAP or MML,class1,3
704,8b3121d447f35e88aa605f1d88e336d5,283,11.75775334,65575,47461,PPS,312,2.02201E+13,47551,57413,229,55322,On Net Mobile Calling,Local call,on hook,11,class1,13100,recharge by SMAP or MML,class1,0
705,d243ed5d62b684a6881bc2fc4b0cb8cf,283,15.22375887,48235,25662,PPS,324,2.02201E+13,28395,33937,277,37639,On Net Mobile Calling,Local call,on hook,8,class1,12900,recharge by SMAP or MML,class1,3
